reactionEnergy,Unnamed: 0,φ,Nd1,Np0,Out_e0,Out_e1,ψ1,First_IE0,CN,L_bond,R0,ΔGH,idx
0.448919941,6039,25.654450261780106,6.597042,6.0,9.0,8.601386,1.878825,7.16,7.333333333,1.657876,1.26,0.448919941,5430
0.325377537,6040,23.481490956753014,6.787482,6.0,8.653497,8.790468,1.893725,7.389248,6.954545455,1.746322,1.279691,0.325377537,5431
-0.139423512,6041,28.070175438596493,4.693842,6.0,10.0,7.029851,1.853117,9.0,7.333333333,1.811302,1.36,-0.139423512,5432
-0.106963052,6042,28.070175438596493,4.693842,6.0,10.0,7.029851,1.836927,9.0,7.333333333,1.810249,1.36,-0.106963052,5433
-0.132321068,6043,28.070175438596493,5.915925,6.0,10.0,8.079331,2.044595,9.0,7.333333333,1.81215,1.36,-0.132321068,5434
-0.210100047,6044,28.070175438596493,5.915925,6.0,10.0,8.079331,2.056315,9.0,7.333333333,1.800478,1.36,-0.210100047,5435
-0.192939052,6045,28.070175438596493,5.039684,6.0,10.0,7.368063,1.905053,9.0,7.5,1.59536,1.36,-0.192939052,5436
-0.18861149,6046,28.070175438596493,5.039684,6.0,10.0,7.368063,1.89062,9.0,7.5,1.598866,1.36,-0.18861149,5437
-0.110280392,6047,16.42621649258308,6.260338,6.0,7.937005,8.408964,2.086801,8.229204,7.5,1.963523,1.447573,-0.110280392,5438
-0.118830209,6048,16.324816414023473,6.260338,6.0,7.937005,8.408964,2.096515,8.173003,7.5,1.913811,1.414457,-0.118830209,5439
-0.066529793,6050,14.419680873200074,7.190808,6.0,7.745967,9.244202,2.261114,7.993185,7.333333333,1.850474,1.447204,-0.066529793,5440
-0.361534664,6051,13.157894736842106,8.0,6.0,7.0,10.0,2.28,7.88,7.5,1.659095,1.51,-0.361534664,5441
-0.107999942,6052,19.21833080517367,7.441953,6.0,8.3666,9.466053,2.216936,8.094443,7.333333333,1.807618,1.413931,-0.107999942,5442
-0.042417785,6053,28.070175438596493,7.162038,6.0,10.0,9.177553,2.248892,9.0,7.333333333,1.785491,1.36,-0.042417785,5443
-0.216455674,6054,21.431985726836377,7.653651,6.0,8.944272,9.662528,2.267506,8.848729,7.333333333,1.832642,1.399428,-0.216455674,5444
-0.153166077,6055,21.431985726836377,7.653651,6.0,8.944272,9.662528,2.267506,8.144323,7.333333333,1.782908,1.409113,-0.153166077,5445
-0.172673238,6056,23.448947558859572,7.5527,6.0,9.283178,9.563525,2.263771,8.898868,6.954545455,1.899674,1.38616,-0.172673238,5446
-0.371838526,6057,28.070175438596493,4.0,6.0,10.0,6.69433,1.788219,9.0,7.5,1.594698,1.36,-0.371838526,5447
-0.24717719,6058,29.934420233422998,8.0,6.0,10.0,10.0,2.193711,8.519838,6.954545455,1.847944,1.318762,-0.24717719,5448
-0.182168378,6059,29.934420233422998,8.0,6.0,10.0,10.0,2.172654,8.519838,7.5,1.836903,1.318762,-0.182168378,5449
-0.190872211,6061,28.070175438596493,7.599507,6.0,10.0,9.602868,2.28,9.0,7.333333333,1.76628,1.36,-0.190872211,5450
-0.324647184,6062,28.070175438596493,4.0,6.0,10.0,6.69433,1.851015,9.0,7.5,1.605017,1.36,-0.324647184,5451
-0.201349819,6063,19.65625285846074,6.964405,6.0,8.434327,9.028805,2.139782,8.183498,6.954545455,1.909604,1.369927,-0.201349819,5452
-0.170277411,6064,28.070175438596493,5.915925,6.0,10.0,8.079331,2.056315,9.0,7.333333333,1.809484,1.36,-0.170277411,5453
-0.071144435,6065,28.070175438596493,5.768998,6.0,10.0,7.937005,2.026111,9.0,7.5,1.67769,1.36,-0.071144435,5454
-0.633593399,6066,15.070736006520203,5.0,6.0,7.0,7.0,1.630937,7.580469,7.5,1.86471,1.428901,-0.633593399,5455
-0.329068626,6067,25.654450261780106,2.645751,6.0,9.0,5.196152,1.449483,7.16,3.882352941,1.718859,1.26,-0.329068626,5456
-0.123845947,6068,19.672131147540984,8.360378,6.0,8.0,10.38118,2.393018,7.87,6.333333333,1.717306,1.32,-0.123845947,5457
-0.436058889,6069,16.129032258064516,5.0,6.0,7.0,7.0,1.676255,7.435,7.333333333,1.731568,1.39,-0.436058889,5458
0.199916459,6070,27.146764049718694,7.056474,6.0,9.892175,9.086802,2.086432,8.749216,6.954545455,1.902527,1.346534,0.199916459,5459
-0.592400398,6072,15.070736006520203,5.0,6.0,7.0,7.0,1.614418,7.38297,6.954545455,1.849244,1.416171,-0.592400398,5460
-0.597754102,6073,15.070736006520203,5.0,6.0,7.0,7.0,1.630937,7.38297,7.5,1.857048,1.416171,-0.597754102,5461
-0.380928897,6074,25.654450261780106,7.0,6.0,9.0,9.0,1.91,7.16,2.909090909,1.552286,1.26,-0.380928897,5462
-0.539091256,6075,16.129032258064516,5.233176,6.0,7.0,7.237624,1.691821,7.435,7.5,1.800218,1.39,-0.539091256,5463
-0.191380792,6076,24.561404995274124,7.83733,6.0,9.486833,9.839214,2.28,8.1939,7.333333333,1.773251,1.389676,-0.191380792,5464
-0.173534342,6077,28.070175438596493,5.039684,6.0,10.0,7.368063,2.000461,9.0,7.5,1.609664,1.36,-0.173534342,5465
1.018064539,6078,19.672131147540984,7.862224,6.0,8.0,9.892175,2.277051,7.87,4.5,1.758799,1.32,1.018064539,5466
-0.410285899,6079,16.245909229286603,5.142233,6.0,7.483315,7.14529,1.6358,8.042667,7.333333333,1.802825,1.414779,-0.410285899,5467
-0.23899704,6080,28.070175438596493,3.595404,6.0,10.0,6.293508,1.792598,9.0,7.333333333,1.781695,1.36,-0.23899704,5468
-0.085207823,6081,16.44858438192177,7.190808,6.0,7.745967,9.244202,2.171354,7.803461,7.333333333,1.815253,1.374918,-0.085207823,5469
-0.6139261,6083,16.129032258064516,5.378269,6.0,7.0,7.384053,1.783069,7.435,6.954545455,1.801477,1.39,-0.6139261,5470
-0.461931881,6084,28.070175438596493,4.219064,6.0,10.0,6.904214,1.880933,9.0,7.333333333,1.791805,1.36,-0.461931881,5471
-0.423463148,6085,28.070175438596493,4.219064,6.0,10.0,6.904214,1.944867,9.0,7.333333333,1.790297,1.36,-0.423463148,5472
-0.309480103,6086,28.070175438596493,5.222047,6.0,10.0,7.543223,1.931565,9.0,7.333333333,1.797369,1.36,-0.309480103,5473
-0.312406143,6087,28.070175438596493,5.222047,6.0,10.0,7.543223,1.918053,9.0,7.333333333,1.797525,1.36,-0.312406143,5474
-0.056900092,6088,12.977712527626851,6.879491,6.0,7.071068,8.98851,2.13776,8.426743,7.333333333,1.902758,1.520526,-0.056900092,5475
-0.652061085,6089,16.129032258064516,5.0,6.0,7.0,7.0,1.681514,7.435,6.954545455,1.793329,1.39,-0.652061085,5476
-0.309054517,6090,28.070175438596493,7.651725,6.0,10.0,9.654894,2.28,9.0,7.5,1.560064,1.36,-0.309054517,5477
-0.071397501,6091,21.491228070175442,8.0,6.0,9.0,10.0,2.28,7.46,7.5,1.56085,1.42,-0.071397501,5478
1.060242728,6092,0.819672131147541,8.0,6.0,3.0,10.0,2.2,6.38,7.5,2.007869,1.9,1.060242728,5479
-0.174420345,6095,28.070175438596493,7.677968,6.0,10.0,9.681012,2.25508,9.0,7.333333333,1.768397,1.36,-0.174420345,5480
-0.228282014,6096,25.003986523399043,7.83733,6.0,9.486833,9.839214,2.267506,9.049862,7.333333333,1.795324,1.384774,-0.228282014,5481
0.267980293,6097,0.0,0.0,2.44949,5.744563,9.007032,1.876916,6.734236,7.333333333,1.851877,1.324575,0.267980293,5482
-0.434707163,6098,20.47560571464499,6.727171,6.0,8.434327,8.801117,1.946399,7.451981,7.5,1.826095,1.332871,-0.434707163,5483
-0.244419861,6099,29.09090909090909,5.222047,6.0,10.0,7.543223,1.971335,8.34,7.333333333,1.766608,1.39,-0.244419861,5484
0.00498635,6100,29.09090909090909,3.595404,6.0,10.0,6.293508,1.685163,8.34,7.333333333,1.805252,1.39,0.00498635,5485
-0.408123682,6101,29.09090909090909,4.219064,6.0,10.0,6.904214,1.897364,8.34,7.333333333,1.788226,1.39,-0.408123682,5486
-0.232730803,6102,29.09090909090909,5.222047,6.0,10.0,7.543223,1.871205,8.34,7.333333333,1.782151,1.39,-0.232730803,5487
-0.108107835,6103,13.002230902219683,5.656854,6.0,7.368063,7.952707,2.012321,7.798998,7.5,1.919406,1.456744,-0.108107835,5488
-0.12718179,6104,29.09090909090909,6.463465,6.0,10.0,8.545527,2.017379,8.34,7.333333333,1.754275,1.39,-0.12718179,5489
-0.202480316,6106,18.43855645072842,6.964405,6.0,8.434327,9.028805,2.191941,7.90393,6.954545455,1.922094,1.438302,-0.202480316,5490
-0.37285596,6107,29.09090909090909,4.219064,6.0,10.0,6.904214,1.777453,8.34,7.333333333,1.800978,1.39,-0.37285596,5491
-0.091539639,6108,29.09090909090909,3.595404,6.0,10.0,6.293508,1.828449,8.34,7.333333333,1.805964,1.39,-0.091539639,5492
-0.24037761,6109,29.09090909090909,5.222047,6.0,10.0,7.543223,1.884387,8.34,7.333333333,1.812059,1.39,-0.24037761,5493
