Nd0,Nd1,Nd,Np0,Np1,Np,Ns0,Ns1,Ns,Out_e0,Out_e1,Out_e,ψ0,ψ1,ψ,First_IE0,First_IE1,First_IE,CN,L_bond,R0,R1,R,ΔGH
4.641589,4.373448,4.417038,6.0,6.0,6.0,2.0,2.0,2.0,6.6494,6.381606,6.425477,1.7313,1.891494,1.863801,7.321269,7.231538,7.246417,6.954545455,1.875785,1.438302,1.478149,1.471432,-0.611014618
1.0,1.414214,1.338904,6.0,6.0,6.0,2.0,2.0,2.0,3.0,3.567621,3.471331,1.36,1.526749,1.499121,8.54,8.154413,8.214117,7.5,2.074663,1.7,1.658505,1.664989,-1.038236746
2.0,2.378414,2.31422,6.0,6.0,6.0,2.0,2.0,2.0,4.0,4.426728,4.356441,1.33,1.405775,1.393529,6.84,6.821424,6.824354,7.5,2.118058,1.75,1.652084,1.667172,-1.010565217
1.0,1.741101,1.587401,6.0,6.0,6.0,2.0,2.0,2.0,3.0,3.958524,3.779763,1.1,1.296817,1.261724,5.577,6.025224,5.948093,6.954545455,2.408868,2.07,1.765176,1.812669,-0.535775005
2.0,6.094419,5.253056,6.0,6.0,6.0,2.0,2.0,2.0,4.0,8.558048,7.732728,1.54,1.642353,1.628322,6.82,8.259324,8.051124,7.333333333,1.866147,1.6,1.487448,1.501985,-0.774350541
4.762203,5.223303,5.143464,6.0,6.0,6.0,2.0,2.0,2.0,6.839904,7.282257,7.206593,1.978435,2.064249,2.049693,8.045301,8.301051,8.257868,6.954545455,1.962642,1.503798,1.477947,1.482224,-0.575377093
2.519842,2.297397,2.333058,6.0,6.0,6.0,2.0,2.0,2.0,4.578857,4.337887,4.37715,1.431981,1.390282,1.397147,6.815244,6.825136,6.823486,6.954545455,2.04052,1.620679,1.671219,1.662688,-0.814485972
1.0,1.414214,1.338904,6.0,6.0,6.0,2.0,2.0,2.0,3.0,3.567621,3.471331,1.1,1.21919,1.199546,5.577,5.853067,5.808586,7.363636364,2.409127,2.07,1.873835,1.903525,-0.680218201
4.762203,5.045378,4.999572,6.0,6.0,6.0,2.0,2.0,2.0,6.839904,7.113118,7.069264,1.978435,2.031641,2.023146,8.045301,8.204206,8.178909,7.5,1.957686,1.503798,1.487589,1.490136,-0.529401963
9.0,8.139256,8.276773,6.0,6.0,6.0,1.0,1.319508,1.259921,11.0,10.151556,10.288276,1.93,2.033778,2.016102,7.576,8.152307,8.053298,6.954545455,1.926925,1.45,1.433866,1.436542,0.359730821
4.308869,4.573051,4.527921,6.0,6.0,6.0,2.0,2.0,2.0,6.31636,6.581416,6.53648,1.933807,1.77003,1.796329,7.209278,7.298733,7.283747,6.954545455,1.943344,1.488283,1.448162,1.454773,-0.559846876
1.587401,1.414214,1.440247,6.0,6.0,6.0,2.0,2.0,2.0,3.779763,3.567621,3.600308,1.586757,1.526749,1.536071,8.029792,8.154413,8.134608,7.5,2.052563,1.6449,1.658505,1.65635,-0.889575513
1.0,1.903654,1.709976,6.0,6.0,6.0,2.0,2.0,2.0,3.0,4.21029,3.979057,1.22,1.456523,1.414136,6.38,6.942292,6.845248,6.954545455,2.245843,1.9,1.733177,1.759927,-0.997380077
2.519842,2.378414,2.400205,6.0,6.0,6.0,2.0,2.0,2.0,4.578857,4.426728,4.450408,1.431981,1.405775,1.40988,6.815244,6.821424,6.820448,7.5,2.042555,1.620679,1.652084,1.647085,-0.831330499
4.0,1.0,1.189207,6.0,6.0,6.0,2.0,2.0,2.0,6.0,3.0,3.271523,1.66,1.1,1.158063,6.766,5.577,5.713366,5.666666667,1.760064,1.39,2.07,1.969477,-0.682834031
1.587401,1.319508,1.36079,6.0,6.0,6.0,2.0,2.0,2.0,3.779763,3.446095,3.499587,1.586757,1.491839,1.507255,8.029792,8.230112,8.196381,6.954545455,2.070539,1.6449,1.666722,1.663065,-0.80510716
9.0,9.0,9.0,6.0,6.0,6.0,1.0,1.0,1.0,11.0,11.0,11.0,2.54,2.305722,2.328143,9.225,8.695525,8.747075,7.5,1.60745,1.36,1.346534,1.347874,0.536338145
4.0,6.75234,6.324555,6.0,2.155229,2.44949,2.0,2.0,2.0,6.0,4.037701,4.242641,2.36,1.903454,1.9553,7.98,6.848202,6.980393,4.909090909,1.741674,1.62,1.520556,1.532645,-0.068522074
9.0,6.506831,6.868285,6.0,6.0,6.0,1.0,1.319508,1.259921,11.0,8.631695,8.987637,1.93,1.817095,1.835443,7.576,7.24097,7.295762,6.954545455,1.961022,1.45,1.425695,1.429718,0.287431943
4.0,4.0,4.0,6.0,6.0,6.0,2.0,2.0,2.0,6.0,6.0,6.0,2.36,2.36,2.36,7.98,7.98,7.98,2.909090909,1.809739,1.62,1.62,1.62,-0.354093031
6.6494,6.381606,6.425477,6.0,6.0,6.0,2.0,2.0,2.0,8.653497,8.385925,8.429939,2.2,2.2,2.2,8.964664,8.857846,8.87556,6.954545455,1.917343,1.41993,1.427924,1.426589,-0.079557243
10.0,10.0,10.0,1.0,1.189207,1.15711,2.0,2.0,2.0,3.0,3.22371,3.187309,1.62,1.774088,1.748818,6.106,6.41003,6.361037,7.5,2.200587,1.45,1.452494,1.4521,0.917425957
1.0,1.319508,1.259921,6.0,6.0,6.0,2.0,2.0,2.0,3.0,3.365865,3.301927,1.22,1.251392,1.246104,6.38,6.486659,6.468759,6.954545455,2.28277,1.9,1.838516,1.848623,-0.936564403
0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.61,1.613993,1.613326,5.986,6.033714,6.025736,6.714285714,1.92391,1.21,1.300824,1.285226,0.400726676
9.0,8.585814,8.653497,6.0,6.0,6.0,1.0,1.0,1.0,11.0,10.588529,10.656022,1.93,2.063043,2.040249,7.576,8.116354,8.02369,6.954545455,1.934635,1.45,1.413307,1.419357,0.432848218
10.0,10.0,10.0,1.259921,1.148698,1.166529,2.0,2.0,2.0,3.301927,3.177672,3.198051,1.828642,1.742141,1.756268,6.5147,6.348036,6.375514,6.954545455,2.239128,1.453326,1.451995,1.452216,0.788803459
1.0,1.189207,1.15711,6.0,6.0,6.0,2.0,2.0,2.0,3.0,3.22371,3.187309,1.22,1.239526,1.236422,6.38,6.446454,6.435916,7.5,2.247583,1.9,1.861336,1.867388,-0.955901221
7.0,6.581416,6.6494,6.0,6.0,6.0,2.0,2.0,2.0,9.0,8.585814,8.653497,2.2,2.2,2.2,9.1,8.937839,8.964664,6.954545455,1.909842,1.41,1.421924,1.41993,-0.029785173
0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.61,1.612494,1.6121,5.986,6.015777,6.011066,7.142857143,2.022588,1.21,1.265992,1.256982,0.408642331
6.6494,6.480741,6.507084,6.0,6.0,6.0,2.0,2.0,2.0,8.653497,8.485281,8.511623,2.2,2.2,2.2,8.964664,8.897753,8.908284,7.5,1.920695,1.41993,1.424921,1.424132,-0.058876591
9.0,8.738852,8.779576,6.0,6.0,6.0,1.0,1.0,1.0,11.0,10.740995,10.781481,1.93,2.01211,1.998917,7.576,7.909346,7.855754,7.5,1.922192,1.45,1.426956,1.43057,0.719492935
10.0,10.0,10.0,1.259921,1.189207,1.200103,2.0,2.0,2.0,3.301927,3.22371,3.235936,1.828642,1.774088,1.782593,6.5147,6.41003,6.426444,7.5,2.2373,1.453326,1.452494,1.452625,0.827915334
1.259921,1.148698,1.166529,6.0,6.0,6.0,2.0,2.0,2.0,3.301927,3.177672,3.198051,1.246104,1.235596,1.237341,6.468759,6.433108,6.439037,6.954545455,2.223422,1.848623,1.869005,1.865593,-0.977429643
7.0,6.735368,6.776477,6.0,6.0,6.0,2.0,2.0,2.0,9.0,8.738852,8.779576,2.2,2.2,2.2,9.1,8.998308,9.014289,7.5,1.90147,1.41,1.417441,1.416263,-0.028025685
6.31636,6.581416,6.53648,6.0,6.0,6.0,2.0,2.0,2.0,8.320335,8.585814,8.540987,2.2,2.2,2.2,8.831341,8.937839,8.920001,6.954545455,1.927513,1.42993,1.421924,1.423255,-0.203481286
6.0,10.0,9.113052,6.0,2.0,2.442189,2.0,2.0,2.0,8.0,4.0,4.53725,2.2,1.96,2.0016,7.37,7.344,7.34872,4.285714286,1.846148,1.46,1.39,1.402473,0.059353334
10.0,6.178009,6.69433,6.0,6.0,6.0,2.0,2.0,2.0,12.0,8.454672,8.962809,1.69,1.653408,1.659451,8.993,8.079382,8.224936,6.954545455,2.057155,1.44,1.516893,1.503798,0.959528362
1.259921,1.189207,1.200103,6.0,6.0,6.0,2.0,2.0,2.0,3.301927,3.22371,3.235936,1.246104,1.239526,1.240563,6.468759,6.446454,6.449971,7.5,2.225938,1.848623,1.861336,1.859323,-0.916767577
10.0,10.0,10.0,1.0,1.319508,1.259921,2.0,2.0,2.0,3.0,3.365865,3.301927,1.62,1.87349,1.828642,6.106,6.599666,6.5147,6.954545455,2.201008,1.45,1.453992,1.453326,0.897866958
4.0,0.0,0.0,6.0,3.833659,4.114622,2.0,2.0,2.0,6.0,5.045378,5.185331,2.36,2.144818,2.177442,7.98,7.426537,7.511303,7.5,2.003149,1.62,1.506026,1.523474,-0.925317394
4.0,4.600653,4.500139,6.0,6.0,6.0,2.0,2.0,2.0,6.0,6.640092,6.534661,1.66,1.797069,1.774697,6.766,6.9332,6.906528,7.5,1.84709,1.39,1.39744,1.396263,-0.860680289
7.0,7.384053,7.318611,6.0,6.0,6.0,2.0,2.0,2.0,9.0,9.387404,9.321698,1.91,1.897943,1.899947,7.16,7.346347,7.314956,6.954545455,1.749909,1.26,1.251962,1.253298,-0.342780442
4.0,2.378414,2.519842,6.0,6.0,6.0,2.0,2.0,2.0,6.0,4.426728,4.578857,1.66,1.405775,1.431981,6.766,6.821424,6.815244,6.4,1.788821,1.39,1.652084,1.620679,-0.959658569
9.0,7.348469,7.587502,6.0,6.0,6.0,1.0,1.189207,1.15711,11.0,9.453276,9.682186,1.93,1.858639,1.869728,7.576,7.364834,7.397781,7.5,1.894786,1.45,1.434761,1.437157,0.758320995
8.0,8.45897,8.384788,6.0,3.833659,4.114622,2.0,2.0,2.0,10.0,7.400828,7.761046,1.88,1.811328,1.822002,7.635,7.220146,7.284118,7.5,1.762969,1.24,1.289461,1.281522,-0.472769223
4.0,2.378414,2.519842,6.0,6.0,6.0,2.0,2.0,2.0,6.0,4.426728,4.578857,1.66,1.405775,1.431981,6.766,6.821424,6.815244,6.0,1.678766,1.39,1.652084,1.620679,-0.249322672
2.511886,4.641589,4.061586,2.930156,1.817121,2.016016,2.0,2.0,2.0,3.0,3.0,3.0,1.342478,1.533145,1.489515,5.742116,5.8549,5.830194,8.571428571,2.41322,1.675429,1.455113,1.500401,-0.304939747
4.0,9.0,8.298971,6.0,6.0,6.0,2.0,1.0,1.071773,6.0,11.0,10.353055,1.66,1.93,1.901133,6.766,7.576,7.490817,7.5,1.685178,1.39,1.45,1.443885,-0.243401203
2.0,4.0,3.622895,6.0,6.0,6.0,2.0,2.0,2.0,4.0,6.0,5.662332,1.33,1.66,1.608263,6.84,6.766,6.776522,5.2,1.93063,1.75,1.39,1.436494,0.61473074
10.0,1.389495,1.778279,1.0,4.645011,3.833659,2.0,2.0,2.0,3.0,3.0,3.0,1.81,1.181111,1.245845,5.999,5.635418,5.679632,5.8,1.846224,1.22,1.919415,1.813709,-0.490113215
4.0,9.0,8.298971,6.0,6.0,6.0,2.0,1.0,1.071773,6.0,11.0,10.353055,1.66,1.93,1.901133,6.766,7.576,7.490817,7.5,1.707211,1.39,1.45,1.443885,-0.305989426
3.036589,2.735565,2.781031,6.0,6.0,6.0,2.0,2.0,2.0,5.241483,4.898979,4.951532,1.734422,1.683628,1.691548,7.508215,7.32991,7.357779,7.5,1.983517,1.53398,1.550225,1.547649,-0.711538776
6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,8.0,8.0,8.0,2.2,2.2,2.2,8.7,8.231936,8.277586,7.5,1.658909,1.44,1.446636,1.445971,-0.092118834
1.0,10.0,7.196857,6.0,1.0,1.291708,2.0,2.0,2.0,3.0,3.0,3.0,1.1,1.81,1.685701,5.577,5.999,5.936813,4.909090909,2.102782,2.07,1.22,1.315714,0.558038407
6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,8.0,8.0,8.0,2.2,2.2,2.2,7.37,8.7,8.556853,7.5,1.648107,1.46,1.44,1.441988,0.20046885
8.0,9.283178,9.146101,6.0,6.0,6.0,2.0,2.0,2.0,10.0,11.292432,11.156006,1.88,1.751098,1.76358,7.635,8.51542,8.422992,7.5,1.534037,1.24,1.369984,1.356395,0.019411241
10.0,3.0,3.383835,6.0,6.0,6.0,2.0,2.0,2.0,12.0,5.0,5.457467,2.0,1.6,1.636104,10.437,6.88,7.172774,7.5,1.704503,1.32,1.64,1.604785,0.955277536
5.0,1.0,1.903654,6.0,6.0,6.0,2.0,2.0,2.0,7.0,3.0,4.21029,1.55,1.1,1.261735,7.435,5.577,6.256807,1.142857143,1.822689,1.39,2.07,1.765176,-0.209180438
2.0,3.807308,3.419952,6.0,2.930156,3.301927,2.0,2.0,2.0,4.0,3.565205,3.634241,1.33,1.494442,1.465687,6.84,6.397128,6.468897,6.954545455,2.162898,1.75,1.609675,1.632256,-1.09170589
4.0,5.003515,4.820285,6.0,6.0,6.0,2.0,2.0,2.0,6.0,7.056474,6.868285,1.66,1.884685,1.845229,6.766,7.035496,6.989846,6.954545455,1.82908,1.39,1.401923,1.399929,-0.791206089
4.0,0.0,0.0,6.0,2.930156,3.301927,2.0,2.0,2.0,6.0,4.54715,4.762203,2.36,2.025245,2.077543,7.98,7.113059,7.250715,6.954545455,1.975479,1.62,1.441528,1.469846,-0.663456805
6.0,6.817316,6.681227,6.0,3.833659,4.114622,2.0,2.0,2.0,8.0,6.260338,6.507473,1.83,1.824979,1.825771,7.87,7.353613,7.432836,7.5,1.791684,1.32,1.294257,1.298288,-0.401212127
4.0,2.475453,2.639016,6.0,6.0,6.0,2.0,2.0,2.0,6.0,4.531499,4.704316,1.66,1.423866,1.453296,6.766,6.817145,6.810303,6.666666667,1.852315,1.39,1.630278,1.595985,-0.806221602
2.0,1.0,1.071773,6.0,6.0,6.0,2.0,2.0,2.0,4.0,3.0,3.087558,1.33,1.22,1.230578,6.84,6.38,6.424572,7.5,1.929873,1.75,1.9,1.884439,-0.081625852
4.326749,3.737193,3.829554,6.0,6.0,6.0,1.587401,1.741101,1.714488,6.502957,5.854025,5.957498,1.715443,1.680741,1.686476,7.053827,6.92658,6.947627,6.954545455,1.849522,1.456528,1.485484,1.480618,-0.608362052
1.44225,1.316074,1.335237,6.0,6.0,6.0,2.0,2.0,2.0,3.556893,3.408658,3.431646,1.306984,1.284673,1.288171,6.848142,6.727981,6.746813,7.5,2.19047,1.830847,1.847896,1.845193,-0.945232045
2.0,7.463019,6.094419,6.0,2.442189,2.804378,2.0,2.0,2.0,4.0,4.0,4.0,1.54,2.161019,2.051266,6.82,7.30389,7.227269,5.888888889,1.856052,1.6,1.48451,1.50172,-0.392513464
10.0,4.0,4.383833,1.0,6.0,5.015753,2.0,2.0,2.0,3.0,6.0,5.598198,1.62,1.66,1.655956,6.106,6.766,6.69691,7.5,1.784897,1.45,1.39,1.395887,1.455601142
2.0,3.0,2.880794,6.0,6.0,6.0,2.0,2.0,2.0,4.0,5.0,4.889664,1.54,1.63,1.620768,6.82,6.74,6.747958,7.5,1.752327,1.6,1.53,1.53686,0.399653323
10.0,7.368063,7.596578,2.0,2.884499,2.780778,2.0,2.0,2.0,4.0,4.578857,4.517388,2.33,2.081006,2.104658,7.416,7.192676,7.214702,7.5,1.898323,1.46,1.436283,1.438638,1.040408758
10.0,4.641589,5.011872,1.0,1.817121,1.71177,2.0,2.0,2.0,3.0,3.0,3.0,1.78,1.516157,1.540678,5.786,5.715477,5.722491,7.5,1.802802,1.42,1.610086,1.589985,0.560744307
10.0,7.937005,8.122524,6.0,6.0,6.0,2.0,2.0,2.0,12.0,10.026596,10.208367,1.69,1.757286,1.750438,8.993,8.605547,8.643529,7.5,1.766946,1.44,1.462965,1.460652,1.131466348
2.0,5.848035,5.253056,6.0,2.884499,3.103691,2.0,2.0,2.0,4.0,4.0,4.0,1.54,2.029602,1.97434,6.82,7.21176,7.171592,7.5,1.752572,1.6,1.50525,1.514467,0.168000907
4.0,10.0,7.952707,6.0,2.0,2.632148,2.0,2.0,2.0,6.0,4.0,4.426728,1.66,2.33,2.140642,6.766,7.416,7.247868,2.5,1.622302,1.39,1.46,1.442176,-0.18263587
1.0,10.0,7.943282,6.0,1.0,1.196231,2.0,2.0,2.0,3.0,3.0,3.0,1.1,1.78,1.696357,5.577,5.786,5.764752,7.5,2.110781,2.07,1.42,1.47454,0.775371376
6.349604,5.656854,5.760986,6.0,6.0,6.0,2.0,2.0,2.0,8.434327,7.745967,7.850797,2.028037,2.106371,2.093805,7.74831,7.805594,7.796521,7.5,1.834138,1.355562,1.417321,1.407386,-0.391042416
2.289428,2.44949,2.423492,6.0,6.0,6.0,2.0,2.0,2.0,4.308869,4.472136,4.445952,1.559746,1.569713,1.568135,6.839942,6.849934,6.848356,7.5,1.996648,1.613224,1.619877,1.618824,-0.937078698
5.0,10.0,9.33033,6.0,6.0,6.0,2.0,2.0,2.0,7.0,12.0,11.370326,1.9,1.69,1.709911,7.88,8.993,8.874967,7.5,1.670367,1.51,1.44,1.446851,-0.776892356
8.0,9.602405,9.336445,6.0,3.402938,3.713179,1.0,1.763183,1.615866,10.0,5.671563,6.188631,2.28,2.064962,2.096674,9.0,7.57387,7.777584,5.5,1.778118,1.36,1.45742,1.44199,0.1344324
2.0,5.848035,5.253056,6.0,2.884499,3.103691,2.0,2.0,2.0,4.0,4.0,4.0,1.54,2.029602,1.97434,6.82,7.21176,7.171592,7.5,1.765116,1.6,1.50525,1.514467,0.171331717
5.039684,6.062866,5.878938,6.0,6.0,6.0,2.0,2.0,2.0,7.113787,8.151931,7.96894,2.187731,2.059015,2.079929,7.863302,7.771173,7.786453,6.954545455,1.910621,1.481894,1.379936,1.396429,-0.584647739
7.0,7.883735,7.790559,6.0,6.0,6.0,2.0,2.0,2.0,9.0,9.905782,9.811245,2.2,1.998833,2.018092,9.1,9.196963,9.187221,7.5,1.605777,1.41,1.343588,1.350086,-0.211392452
10.0,4.641589,5.011872,2.0,2.884499,2.780778,2.0,2.0,2.0,4.0,3.634241,3.669259,2.33,1.877978,1.918921,7.416,7.053208,7.088674,7.5,1.887888,1.46,1.593993,1.580058,0.903147463
5.0,10.0,9.33033,6.0,2.0,2.232246,2.0,2.0,2.0,7.0,4.0,4.230228,1.9,2.33,2.282946,7.88,7.416,7.461143,7.5,1.679179,1.51,1.46,1.464925,-0.556362458
10.0,7.0,7.254178,6.0,6.0,6.0,2.0,2.0,2.0,12.0,9.0,9.262674,1.65,2.2,2.137612,9.394,9.1,9.128981,7.5,1.592713,1.22,1.41,1.389739,1.059885579
9.0,0.0,0.0,6.0,1.0,1.196231,1.0,2.0,1.866066,11.0,3.0,3.41624,2.54,1.61,1.685104,9.225,5.986,6.250571,7.5,1.653103,1.36,1.21,1.224224,0.766299373
7.0,3.0,3.265269,6.0,6.0,6.0,2.0,2.0,2.0,9.0,5.0,5.302702,2.28,1.6,1.657683,7.46,6.88,6.93591,7.5,1.62969,1.42,1.64,1.616547,0.061850659
9.0,10.0,9.895193,6.0,6.0,6.0,1.0,2.0,1.866066,11.0,12.0,11.896039,2.54,1.69,1.760279,9.225,8.993,9.015935,7.5,1.745993,1.36,1.44,1.431793,0.755548699
5.0,1.0,1.174619,6.0,6.0,6.0,2.0,2.0,2.0,7.0,3.0,3.265269,1.55,1.1,1.138378,7.435,5.577,5.739693,7.5,1.862579,1.39,2.07,1.989183,-0.529057467
2.0,4.0,3.732132,6.0,6.0,6.0,2.0,2.0,2.0,4.0,6.0,5.761587,1.3,1.66,1.619913,6.65,6.766,6.75431,7.5,1.862499,1.75,1.39,1.422385,0.138015731
8.0,10.0,9.779328,6.0,1.0,1.196231,1.0,2.0,1.866066,10.0,3.0,3.383835,2.28,1.81,1.85227,9.0,5.999,6.247341,7.333333333,1.590482,1.36,1.22,1.233326,0.260341106
8.0,3.595404,4.0,6.0,6.0,6.0,1.0,1.305512,1.259921,10.0,6.293508,6.69433,2.28,1.722614,1.788219,9.0,7.486922,7.672942,7.333333333,1.779244,1.36,1.598471,1.564406,-0.196350815
2.620741,2.352158,2.39493,6.0,6.0,6.0,2.0,2.0,2.0,4.641589,4.373448,4.417038,1.579745,1.563725,1.566384,6.859942,6.843937,6.846602,6.954545455,2.049799,1.626557,1.615882,1.617656,-0.843196295
1.0,1.903654,1.709976,6.0,6.0,6.0,2.0,2.0,2.0,3.0,4.21029,3.979057,1.1,1.261735,1.233216,5.577,6.256807,6.138008,6.954545455,2.420376,2.07,1.765176,1.812669,-0.654912158
10.0,9.587315,9.654894,6.0,6.0,6.0,2.0,1.515717,1.587401,12.0,11.58953,11.656953,1.69,1.989141,1.935838,8.993,9.085092,9.069678,6.954545455,2.072396,1.44,1.40745,1.412824,0.814523387
1.0,2.0,1.866066,6.0,6.0,6.0,2.0,2.0,2.0,3.0,4.0,3.886567,1.22,1.3,1.291769,6.38,6.65,6.622494,7.5,2.042675,1.9,1.75,1.764451,0.749039464
8.0,4.219064,4.594793,6.0,6.0,6.0,1.0,1.237726,1.203025,10.0,6.904214,7.253802,2.28,1.821953,1.877256,9.0,7.767677,7.921693,7.333333333,1.793855,1.36,1.547646,1.521203,-0.447723593
1.0,1.495349,1.403303,6.0,6.0,6.0,2.0,2.0,2.0,3.0,3.707793,3.585833,1.1,1.198471,1.182356,5.577,5.992675,5.925039,7.5,2.416215,2.07,1.873835,1.903525,-0.696909119
7.0,3.311771,3.659306,6.0,6.0,6.0,2.0,2.0,2.0,9.0,5.898402,6.240251,2.2,1.685163,1.746141,9.1,7.538006,7.729673,7.333333333,1.795521,1.41,1.634384,1.602518,-0.25689043
1.0,2.511886,2.154435,6.0,6.0,6.0,2.0,2.0,2.0,3.0,5.223303,4.762203,1.1,1.293687,1.259186,5.577,6.870378,6.635657,6.954545455,2.422559,2.07,1.675429,1.735536,-0.690991324
6.0,4.762203,4.873514,6.0,6.0,6.0,2.0,2.0,2.0,8.0,6.839904,6.947907,2.2,1.990724,2.010723,8.7,7.990356,8.058634,7.5,1.666271,1.44,1.469396,1.466429,-0.132652639
2.620741,2.44949,2.475766,6.0,6.0,6.0,2.0,2.0,2.0,4.641589,4.472136,4.498474,1.579745,1.569713,1.571293,6.859942,6.849934,6.851513,7.5,2.0311,1.626557,1.619877,1.620929,-0.959663194
5.0,1.0,1.174619,6.0,6.0,6.0,2.0,2.0,2.0,7.0,3.0,3.265269,1.55,1.1,1.138378,7.435,5.577,5.739693,7.5,1.862555,1.39,2.07,1.989183,-0.549851182
1.0,1.778279,1.623777,6.0,6.0,6.0,2.0,2.0,2.0,3.0,4.242641,4.016712,1.1,1.21735,1.198021,5.577,6.353501,6.224068,7.5,2.411895,2.07,1.813709,1.851959,-0.670902928
9.0,10.0,9.895193,6.0,6.0,6.0,1.0,2.0,1.866066,11.0,12.0,11.896039,2.54,1.69,1.760279,9.225,8.993,9.015935,7.5,1.731301,1.36,1.44,1.431793,0.763287073
3.0,6.0,5.598198,6.0,6.0,6.0,2.0,2.0,2.0,5.0,8.0,7.632696,1.63,2.2,2.135006,6.74,8.7,8.480732,7.5,1.701652,1.53,1.44,1.448756,0.603543188
9.0,2.0,2.324616,6.0,6.0,6.0,1.0,2.0,1.866066,11.0,4.0,4.425815,2.54,1.3,1.390056,9.225,6.65,6.871256,7.5,1.673523,1.36,1.75,1.706429,0.36910664
2.289428,2.550849,2.505293,6.0,6.0,6.0,2.0,2.0,2.0,4.308869,4.573051,4.527921,1.559746,1.575724,1.57305,6.839942,6.855937,6.853268,6.954545455,2.002947,1.613224,1.623881,1.6221,-0.8877548
6.257325,5.720332,5.806518,6.0,6.0,6.0,2.0,2.0,2.0,8.276773,7.740265,7.827205,2.095075,2.01475,2.027921,8.447692,7.959676,8.039009,6.954545455,1.908352,1.429723,1.4457,1.443024,-0.259234691
10.0,9.740037,9.78063,6.0,6.0,6.0,2.0,1.681793,1.728444,12.0,11.741785,11.782183,1.69,1.871214,1.84136,8.993,9.050447,9.041352,7.5,2.071664,1.44,1.419569,1.422776,0.761885278
7.0,9.503228,9.146912,6.0,3.312269,3.567621,2.0,2.0,2.0,9.0,5.437979,5.791461,2.28,2.055244,2.082079,7.46,7.313186,7.331379,5.0,1.596387,1.42,1.471276,1.464766,0.056905534
8.0,9.686251,9.457416,6.0,3.312269,3.567621,1.0,1.811447,1.681793,10.0,5.520448,5.946036,2.28,2.055244,2.082079,9.0,7.511904,7.683544,5.0,1.593278,1.36,1.46223,1.449042,-0.006027185
10.0,3.0,3.383835,6.0,6.0,6.0,2.0,2.0,2.0,12.0,5.0,5.457467,1.69,1.6,1.60878,8.993,6.88,7.066755,7.5,1.746885,1.44,1.64,1.618809,1.04883558
1.0,9.0,7.224674,6.0,6.0,6.0,2.0,1.0,1.071773,3.0,11.0,9.659742,1.36,2.54,2.386186,8.54,9.225,9.154097,7.5,1.783843,1.7,1.36,1.390689,0.52981027
10.0,10.0,10.0,6.0,1.0,1.196231,2.0,2.0,2.0,12.0,3.0,3.446095,1.65,1.81,1.793325,9.394,5.999,6.274166,7.5,1.578198,1.22,1.22,1.22,0.637663678
7.0,7.883735,7.790559,6.0,3.301927,3.505144,2.0,2.0,2.0,9.0,6.240251,6.473008,2.2,1.986644,2.007014,9.1,7.966726,8.073392,7.5,1.605977,1.41,1.423209,1.421883,-0.22899468
5.0,6.839904,6.628908,6.0,6.0,6.0,2.0,1.259921,1.319508,7.0,8.87904,8.670402,1.9,2.145562,2.119641,7.28,8.38569,8.267954,7.5,1.665379,1.47,1.39572,1.402976,0.066334959
8.0,8.0,8.0,6.0,6.0,6.0,1.259921,1.414214,1.388651,10.0,10.0,10.0,2.138007,2.070362,2.080899,8.519838,8.289451,8.325409,7.5,1.823689,1.318762,1.298615,1.301775,-0.226913417
5.593445,5.91608,5.863927,6.0,6.0,6.0,2.0,2.0,2.0,7.611663,7.937254,7.884934,1.995155,2.044505,2.036632,7.842142,8.139287,8.091632,7.5,1.929848,1.449722,1.439687,1.441267,-0.394722076
8.0,7.113118,7.246318,6.0,6.0,6.0,2.0,2.0,2.0,10.0,9.146912,9.276605,2.2,2.01558,2.043636,8.34,8.103913,8.140741,7.5,1.839512,1.39,1.39,1.39,-0.323521449
3.0,3.0,3.0,6.0,6.0,6.0,2.0,2.0,2.0,5.0,5.0,5.0,1.63,1.63,1.63,6.74,6.74,6.74,6.0,1.907462,1.53,1.53,1.53,-0.80133403
7.0,5.277632,5.428815,6.0,6.0,6.0,2.0,2.0,2.0,9.0,7.398636,7.545026,2.2,1.978435,1.999548,9.1,8.290049,8.367689,7.5,1.618023,1.41,1.482839,1.475389,-0.276392965
5.0,6.257325,6.118526,6.0,6.0,6.0,2.0,2.0,2.0,7.0,8.276773,8.139256,1.9,2.095075,2.074699,7.28,8.447692,8.322952,7.5,1.683663,1.47,1.429723,1.4337,0.150053639
0.0,0.0,0.0,1.0,3.301927,2.930156,2.0,2.0,2.0,3.0,7.559526,6.89219,1.61,1.662901,1.657534,5.986,7.85203,7.641831,7.5,1.610301,1.21,1.358846,1.343172,0.311280544
6.839904,7.282257,7.206593,6.0,6.0,6.0,1.259921,1.148698,1.166529,8.87904,9.311499,9.237987,2.145562,2.198359,2.18947,8.38569,8.626215,8.585654,6.954545455,1.902076,1.39572,1.381321,1.38371,-0.159944569
